user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,activity
525_69,-251.05,-2.465,-2.5105,100.0,4.108681144844414,16.88126075,4.814963239735066,7.31,12.79,-12.79,847.44,8.16,8.474400000000001,100.0,6.871149004351455,47.212688639999996,10.910002016498439,19.53,19.53,-3.11,-264.27,-1.73,-2.6426999999999996,100.0,3.504763288725788,12.28336571,4.38944518134126,2.18,14.4,-14.4,Jogging
525_70,-274.48,-2.6,-2.7448,100.0,4.516236813985732,20.39639496,5.284914568845934,8.77,13.91,-13.91,830.84,6.755,8.3084,100.0,6.815799985328208,46.45512943999999,10.746377994468649,19.53,19.53,-4.02,-222.5,-1.32,-2.225,100.0,2.999623476371659,8.997740999999998,3.73475112959351,2.03,11.33,-11.33,Jogging
525_71,579.91,5.595,5.799099999999999,100.0,2.2128014348332297,4.89649019,6.206935717405167,11.14,11.14,1.95,802.24,7.93,8.0224,100.0,2.692764423413233,7.2509802400000005,8.46226222708798,12.98,12.98,3.06,169.84573573799997,0.19068487,1.6984573573799997,100.0,3.5625474507160693,12.691744338603563,3.9467077081336814,14.137921,14.137921,-2.6423476,Walking
525_72,606.89,5.805,6.0689,100.0,2.631550833634038,6.9250597900000015,6.614877701061449,12.91,12.91,1.12,804.9300000000001,7.82,8.0493,100.0,3.264595305700233,10.65758251,8.686127618219755,14.71,14.71,0.99,58.322329226,0.020430523,0.58322329226,100.0,2.9832954165703383,8.900051542529589,3.0397698845741896,8.471856,8.471856,-5.5162406,Walking
525_73,-97.68999999999998,-1.1099999999999999,-0.9768999999999999,100.0,3.850130308184387,14.82350339,3.9721325506583995,10.23,12.3,-12.3,776.84,6.970000000000001,7.768400000000001,100.0,7.336655330598542,53.826511440000004,10.68524917818953,19.57,19.57,-6.51,-375.75,-2.87,-3.7575,100.0,3.3827321428100094,11.442876749999998,5.055856307293553,2.18,12.72,-12.72,Jogging
525_74,-251.05999999999995,-2.03,-2.5105999999999993,100.0,3.5974509920219897,12.941653639999997,4.386885683488915,5.13,10.84,-10.84,834.8599999999999,9.254999999999999,8.3486,100.0,6.7691789782808955,45.82178403999999,10.748065221238658,18.89,18.89,-2.87,-228.32,-1.25,-2.2832,100.0,3.12503692138189,9.76585576,3.870252963308729,2.64,13.33,-13.33,Jogging
525_75,554.16,4.87,5.5416,100.0,2.6754602295679897,7.158087439999999,6.153650786321889,12.03,12.03,1.18,810.5,7.0649999999999995,8.105,100.0,3.7017000148580377,13.702582999999997,8.910309085548043,16.7,16.7,2.11,165.86859426000007,0.93980403,1.6586859426000007,100.0,2.567624153788122,6.592693795116171,3.056784724395066,12.830367,12.830367,-2.8330324,Downstairs
525_76,-98.11,-1.245,-0.9811,100.0,3.6982722709394986,13.677217789999997,3.826195891482819,10.08,10.11,-10.11,838.0099999999999,9.195,8.380099999999999,100.0,7.231732502657989,52.29795498999999,11.069057367273873,19.57,19.57,-5.67,-279.51999999999987,-1.7850000000000001,-2.7951999999999986,100.0,2.9511968690685477,8.70956296,4.064813156837593,1.8,12.03,-12.03,Jogging
525_77,-68.47999999999999,-0.515,-0.6847999999999999,100.0,3.0650019510597377,9.394236959999999,3.1405712856103105,9.38,9.38,-9.19,842.65,8.905000000000001,8.426499999999999,100.0,7.188500452110997,51.67453875,11.076120304510962,19.57,19.57,-5.41,-321.5799999999999,-2.5250000000000004,-3.2157999999999993,100.0,2.857359333370586,8.16450236,4.301845185498893,1.54,10.8,-10.8,Jogging
525_78,-846.7399999999999,-8.41,-8.4674,100.0,2.4191608545113326,5.85233924,8.80620247325713,-2.91,13.72,-13.72,443.8599999999999,4.73,4.438599999999999,100.0,1.8652646032131743,3.4792120400000006,4.814600918040872,8.35,8.35,0.46,258.96367137,2.7240695,2.5896367137,100.0,1.4244769600266582,2.0291346096467895,2.9555630459507585,5.7886477,5.7886477,-2.5333846,Walking
525_79,-81.28000000000002,-0.61,-0.8128000000000002,100.0,2.680777529001614,7.186568159999999,2.8012875611047146,5.9,10.92,-10.92,1006.0200000000001,10.215,10.060200000000002,100.0,3.8533676128809717,14.848441959999997,10.772932098551442,19.08,19.08,1.73,28.807036386000007,-0.7627395,0.28807036386000007,100.0,3.3398367032967986,11.154509204688427,3.352237124551731,14.015338,14.015338,-3.336985,Walking
525_80,-267.24,-3.065,-2.6724,100.0,4.142278628967394,17.158472239999995,4.92952269494725,7.63,13.72,-13.72,853.8499999999998,7.645,8.538499999999997,100.0,7.25099874155278,52.57698275,11.201917916142754,19.53,19.53,-4.56,-230.04000000000002,-1.5,-2.3004000000000002,100.0,2.8230129011394904,7.969401840000002,3.6415988246922533,1.76,12.18,-12.18,Jogging
525_81,542.61,5.73,5.4261,100.0,3.497712079345583,12.23398979,6.455737835445302,15.4,15.4,-2.41,732.8299999999999,7.109999999999999,7.3283,100.0,2.868998450679261,8.23115211,7.869887737445814,18.43,18.43,0.99,177.37779008,1.4573772,1.7737779008,100.0,3.491128106855899,12.187975458479254,3.9158988112367905,10.923519,10.923519,-5.597963,Upstairs
525_82,-82.74999999999999,-0.74,-0.8274999999999999,100.0,4.236505960104388,17.94798275,4.316565648753648,8.39,11.26,-11.26,744.9000000000001,7.62,7.449000000000001,100.0,5.665116327137511,32.093543000000004,9.358479791077182,19.15,19.15,-3.6,-391.16,-2.87,-3.9116000000000004,100.0,3.2102584693447973,10.305759440000001,5.060274103247768,2.68,12.15,-12.15,Jogging
525_83,-622.9700000000001,-5.654999999999999,-6.229700000000001,100.0,3.8548827362190927,14.86012091,7.325932227368747,4.71,14.52,-14.52,664.99,6.26,6.6499,100.0,4.04277342798233,16.34401699,7.782363843974401,18.16,18.16,-1.38,150.804490434,1.5322891,1.50804490434,100.0,2.9679797846623805,8.808904002164551,3.3291295312243996,13.143636,13.143636,-4.7126403,Upstairs
525_84,600.4500000000002,5.9,6.004500000000002,100.0,2.225660969240374,4.953566750000001,6.403716655193295,11.73,11.73,2.03,795.44,7.99,7.954400000000001,100.0,2.386475778213556,5.695266639999999,8.304682173328489,13.18,13.18,3.57,143.92621445199998,0.36093922,1.4392621445199998,100.0,3.2118848123377464,10.316204047725881,3.519613553839994,13.402422,13.402422,-2.2609777,Walking
525_85,-392.08,-3.89,-3.9208,100.0,1.9035559776376423,3.62352536,4.35846280241096,1.08,11.54,-11.54,869.4699999999999,8.58,8.6947,100.0,2.6323265203997774,6.9291429099999995,9.084434544868492,16.93,16.93,-0.46,144.60723299600002,1.3756552,1.4460723299600002,100.0,2.5193734254936953,6.347242457083837,2.9048868550358,11.413852,11.413852,-7.5456724,Upstairs
525_86,-113.05000000000001,-1.16,-1.1305,100.0,2.760295772195436,7.61923275,2.982828020520124,5.01,10.5,-10.5,1014.64,10.475,10.1464,100.0,3.5745476692862836,12.777391040000003,10.757640261693082,17.24,17.24,3.41,63.579782189999996,-0.29964766,0.6357978219,100.0,3.09188963655375,9.559781524628479,3.156583658793358,11.563675,11.563675,-3.9090397,Walking
525_87,-267.27000000000004,-1.745,-2.6727000000000003,100.0,4.3084398231842576,18.562653709999996,5.070106409139753,10.65,14.9,-14.9,787.7300000000001,8.945,7.877300000000002,100.0,7.238274221801769,52.39261371,10.697872171604967,19.57,19.57,-5.18,-254.95,-1.725,-2.5495,100.0,3.3754316390648467,11.393538749999998,4.230069621176464,2.41,13.1,-13.1,Jogging
525_88,-254.38,-1.955,-2.5438,100.0,4.195755898524126,17.60436756,4.906657314302681,9.08,13.44,-13.44,836.7,9.77,8.367,100.0,7.381824503467961,54.491333000000004,11.157868165559226,19.53,19.53,-5.86,-238.23,-1.475,-2.3823,100.0,3.20518668879053,10.27322171,3.993566701583936,2.34,12.3,-12.3,Jogging
525_89,606.56,5.880000000000001,6.0656,100.0,2.8543620373036074,8.14738264,6.703647216254745,13.57,13.57,1.27,811.4699999999999,8.92,8.1147,100.0,3.35242075372409,11.238724909999998,8.779924885783476,14.33,14.33,1.23,38.695407710000005,-0.66739702,0.38695407710000007,100.0,3.8563656964113773,14.871556384458406,3.875730878459277,12.912089,12.912089,-6.0882955,Walking
525_90,621.7700000000001,6.0,6.217700000000001,100.0,2.3113523552241007,5.342349709999997,6.6334111134468365,10.99,10.99,0.61,780.26,8.14,7.8026,100.0,2.693484961903444,7.254861239999999,8.254418695462448,12.91,12.91,2.34,118.30633914,0.17025435,1.1830633914000002,100.0,3.448377783518607,11.891309337864703,3.645675290798067,15.132206,15.132206,-2.7513103,Walking
525_91,550.05,5.05,5.5005,100.0,2.5854447876526003,6.68452475,6.077830616264326,12.53,12.53,-1.61,794.5299999999999,7.795,7.945299999999999,100.0,3.071397549976232,9.43348291,8.518290614906256,15.83,15.83,2.22,162.014034114,0.50395286,1.62014034114,100.0,3.6989912187361766,13.682536036287345,4.038241047941118,13.797412,13.797412,-3.405087,Walking
525_92,-266.11,-2.335,-2.6611000000000002,100.0,4.813875340097622,23.17339579,5.500440800517718,8.81,15.28,-15.28,831.8000000000001,8.370000000000001,8.318000000000001,100.0,6.554526985221742,42.96182400000001,10.590134465624127,19.53,19.53,-3.41,-215.33999999999997,-1.53,-2.1533999999999995,100.0,2.70814077182114,7.33402644,3.459936126578062,2.07,9.58,-9.58,Jogging
525_93,-221.03,-1.6099999999999999,-2.2103,100.0,3.1257726900720084,9.77045491,3.8283000143666905,3.68,11.3,-11.3,941.5899999999999,9.49,9.415899999999999,100.0,3.9999190229303396,15.999352190000002,10.23027492299205,18.28,18.28,1.69,-53.35090285599999,-0.88532263,-0.5335090285599999,100.0,3.06331585318806,9.383904016393291,3.109426940763897,10.691973,10.691973,-5.053149,Walking
525_94,-225.92000000000004,-2.83,-2.2592000000000003,100.0,4.116154438307678,16.94272736,4.695392635339455,8.89,11.45,-11.45,810.5699999999998,8.41,8.105699999999999,100.0,7.23917443566599,52.40564651,10.867751331347252,19.57,19.57,-5.09,-297.98999999999995,-1.935,-2.9798999999999993,100.0,3.204580938281947,10.269338990000001,4.375973377432729,1.92,11.3,-11.3,Jogging
525_95,307.81,3.235,3.0781,100.0,2.50033025618617,6.251651389999998,3.9656463533704063,9.66,9.66,-2.22,907.14,8.73,9.0714,100.0,3.5920334129849074,12.902704040000003,9.75669011499289,19.23,19.23,1.12,210.802121788,1.2462618,2.1080212178799997,100.0,2.8394063168798787,8.062228232337358,3.5363797430945727,12.108489,12.108489,-2.6832085,Upstairs
525_96,-161.03,-2.07,-1.6103,100.0,3.8407953486224695,14.751708909999998,4.164705871967431,8.39,10.57,-10.57,788.9200000000001,7.645,7.889200000000001,100.0,7.283331748588691,53.04692136,10.737150366833838,19.57,19.57,-6.02,-341.7,-2.605,-3.417,100.0,3.0589212150691294,9.356999,4.586162666107691,1.69,10.61,-10.61,Jogging
525_97,-263.82,-2.7350000000000003,-2.6382,100.0,4.322704796767876,18.68577676,5.064175747345269,9.72,13.87,-13.87,823.94,8.865,8.2394,100.0,6.934422228275403,48.086211639999995,10.769118998321078,19.34,19.34,-4.99,-240.31,-1.48,-2.4031000000000002,100.0,3.315504394507719,10.992569389999998,4.094808786744505,2.96,13.29,-13.29,Jogging
525_98,-133.06000000000003,-1.0350000000000001,-1.3306000000000002,100.0,1.8778880797321227,3.5264636399999993,2.301512546131348,2.22,8.62,-8.62,970.7200000000001,9.49,9.707200000000002,100.0,4.0474293273632345,16.381684160000002,10.517196204312249,19.38,19.38,1.73,135.89021027,0.88532263,1.3589021027000001,100.0,2.366893457944828,5.602184641262024,2.7292489014350645,11.372991,11.372991,-3.5957718,Downstairs
525_99,-376.0,-3.585,-3.76,100.0,1.964924934952987,3.8609299999999998,4.242467442420743,0.0,10.92,-10.92,884.0599999999998,8.41,8.840599999999998,100.0,3.2930523287673394,10.844193639999999,9.434002437989934,17.88,17.88,0.19,168.361117694,1.2462618,1.68361117694,100.0,2.514605321945031,6.323239925154272,3.026183490846443,12.571581,12.571581,-3.1054392,Upstairs
525_100,-129.29999999999998,-1.04,-1.293,100.0,2.6445024106625423,6.993392999999998,2.943678311228997,3.87,10.0,-10.0,1033.56,10.25,10.3356,100.0,3.5727402144572444,12.764472639999997,10.935680134312635,18.12,18.12,3.76,71.80647299,-0.32007818,0.7180647299,100.0,3.6380201450794947,13.235190576004227,3.7082081295863896,15.554437,15.554437,-4.7943625,Walking
525_101,-230.27999999999997,-1.745,-2.3027999999999995,100.0,4.900267151901006,24.01261816,5.414379558176541,8.5,13.25,-13.25,800.37,7.1850000000000005,8.0037,100.0,7.371682800419454,54.341707310000004,10.881218727697739,19.57,19.57,-6.17,-268.47999999999996,-2.05,-2.6847999999999996,100.0,3.1101699246182672,9.673156959999998,4.108686894860693,2.91,12.37,-12.37,Jogging
525_102,-144.24,-1.25,-1.4424000000000001,100.0,2.607883478992112,6.801056240000001,2.9801969733559557,5.63,10.46,-10.46,1019.46,11.01,10.194600000000001,100.0,4.123945542802427,17.006926840000002,10.997126715647138,19.34,19.34,1.69,69.640837076,-0.020430522,0.69640837076,100.0,3.1990567732110584,10.233964238227548,3.273980582882578,11.795221,11.795221,-3.9499009,Walking
525_103,-132.51,-1.12,-1.3251,100.0,2.4830926261418442,6.16574899,2.8145406374753232,4.02,10.61,-10.61,1003.9699999999999,10.42,10.0397,100.0,3.9810431936868005,15.848704909999999,10.800198192625912,18.85,18.85,-0.57,63.52530018999998,-0.149823825,0.6352530018999998,100.0,3.774018466818744,14.243215387888903,3.827108799643912,11.75436,11.75436,-6.782933,Walking
525_104,-293.67999999999995,-2.62,-2.9367999999999994,100.0,4.527243726595687,20.495935760000002,5.396362663869062,9.3,15.05,-15.05,867.19,9.254999999999999,8.6719,100.0,6.945433563860503,48.23904739,11.110395897536685,19.5,19.5,-3.57,-212.98000000000002,-1.63,-2.1298000000000004,100.0,2.83673614564344,8.04707196,3.5472693723482576,2.56,12.87,-12.87,Jogging
525_105,-299.1599999999999,-2.6,-2.991599999999999,100.0,4.028057030380777,16.22524344,5.017460911656412,7.16,13.14,-13.14,847.72,6.805,8.4772,100.0,7.10526425687321,50.48478016000001,11.06108945809589,19.57,19.57,-5.05,-229.95,-1.92,-2.2995,100.0,2.497326320287359,6.236638750000001,3.3947516845860757,1.27,10.99,-10.99,Jogging
525_106,-123.33000000000001,-0.91,-1.2333,100.0,2.4474705534490093,5.99011211,2.7406460917090336,3.26,9.34,-9.34,1006.24,9.925,10.0624,100.0,3.4242622913556136,11.725572239999998,10.629085849686229,16.4,16.4,3.06,71.82009395600001,-0.6742072,0.7182009395600001,100.0,3.6991113580471593,13.6834248392335,3.768187552234942,12.639683,12.639683,-3.255263,Walking
525_107,-282.76,-2.3150000000000004,-2.8276,100.0,4.264857587305817,18.189010239999998,5.117062829397349,8.12,13.72,-13.72,867.5500000000001,9.465,8.675500000000001,100.0,6.866381634456389,47.14719674999999,11.063972930191035,19.53,19.53,-3.79,-192.65999999999997,-0.94,-1.9265999999999996,100.0,2.8953491050303417,8.383046440000001,3.4777627866201573,2.72,12.45,-12.45,Jogging
525_108,-417.99,-3.85,-4.1799,100.0,2.7249812825045243,7.425522990000001,4.989698087058976,0.89,14.06,-14.06,812.82,7.97,8.1282,100.0,3.61007655874498,13.032652759999998,8.893834268750458,15.55,15.55,-1.65,210.28454623399998,1.5867705,2.10284546234,100.0,3.510225924994819,12.321686044505734,4.091899935603223,13.593107,13.593107,-5.284695,Upstairs
525_109,-124.47000000000001,-0.99,-1.2447000000000001,100.0,2.2987407226566465,5.284208910000002,2.614093915680919,4.37,10.46,-10.46,939.64,8.16,9.3964,100.0,4.858575412608103,23.605755040000005,10.578189259036728,19.57,19.57,0.46,-7.150681857999999,-0.08172209,-0.07150681857999999,100.0,2.8904100020588697,8.354469980001955,2.891294382297553,9.234595,9.847511,-9.847511,Upstairs
525_110,574.2,5.38,5.742000000000001,100.0,2.8733795433252465,8.256310000000003,6.4208156802699135,13.67,13.67,-0.72,826.81,8.235,8.268099999999999,100.0,2.489429932735605,6.1972613899999995,8.634740239289194,15.09,15.09,3.41,119.34148532,-0.3405087,1.1934148532,100.0,4.541213749306473,20.622622316890155,4.695408536935687,14.7916975,14.7916975,-3.6774938,Walking
525_111,-268.55,-2.49,-2.6855,100.0,3.9635717162680426,15.709900749999997,4.787672816724216,6.78,10.76,-10.76,839.36,8.33,8.3936,100.0,7.020660584304015,49.28967504,10.94267773444873,19.57,19.57,-4.56,-260.83000000000004,-1.73,-2.6083000000000003,100.0,2.972043423303233,8.833042110000001,3.954272499461816,1.92,11.18,-11.18,Jogging
525_112,-149.42000000000002,-1.14,-1.4942000000000002,100.0,1.6434373611427968,2.7008863599999997,2.221152853812632,1.65,5.9,-5.9,973.4000000000001,9.11,9.734000000000002,100.0,3.6281868750107122,13.163739999999997,10.388190217742453,19.15,19.15,3.34,131.81772497999998,0.84446156,1.3181772497999997,100.0,1.743549829802258,3.039966009003483,2.185762400375158,5.9793324,5.9793324,-1.9477097,Downstairs
525_113,-678.6600000000001,-7.9350000000000005,-6.786600000000001,100.0,6.29752367522346,39.65880444,9.258333759375928,14.79,14.79,-13.87,384.28,3.83,3.8427999999999995,100.0,2.3666280147078456,5.600928159999999,4.51309649797121,11.18,11.18,-0.65,-6.088295689999997,0.313268,-0.06088295689999997,100.0,2.3962643312748213,5.742082745339966,2.3970376467174757,3.759216,12.762266,-12.762266,Walking
525_114,-257.56,-1.9,-2.5756,100.0,4.321097619818373,18.671884640000002,5.030467175123997,8.35,14.75,-14.75,820.82,9.77,8.2082,100.0,6.709784404882172,45.021206760000005,10.601686375289546,19.53,19.53,-3.57,-240.17999999999998,-1.55,-2.4017999999999997,100.0,3.210260543943435,10.30577276,4.009291209178999,4.14,14.67,-14.67,Jogging
525_115,-430.24,-3.645,-4.3024000000000004,100.0,5.41464590162644,29.318390240000003,6.915853960285743,7.93,16.47,-16.47,795.4899999999999,7.175,7.9548999999999985,100.0,6.628634474007448,43.938794990000005,10.354671844148418,19.57,19.57,-3.02,-145.45000000000002,-0.8,-1.4545000000000001,100.0,3.1369457677811394,9.840428750000001,3.4577447852610526,3.91,14.44,-14.44,Jogging
525_116,-90.7,-0.825,-0.907,100.0,4.320555867015262,18.667203,4.414731248898398,11.37,12.18,-12.18,915.86,10.190000000000001,9.1586,100.0,7.580918680476661,57.47032804,11.889082470905818,19.57,19.57,-6.05,-73.72000000000001,-0.45999999999999996,-0.7372000000000001,100.0,3.207564521564609,10.28847016,3.2911903621638174,4.56,12.6,-12.6,Jogging
525_117,-310.93000000000006,-2.4699999999999998,-3.1093000000000006,100.0,5.181445793405542,26.847380509999994,6.042774776540989,5.52,14.37,-14.37,847.8,9.405000000000001,8.478,100.0,6.823424360246107,46.55911999999999,10.882812320351757,19.57,19.57,-5.09,21.0,0.23,0.21,100.0,3.414166369701395,11.656532000000002,3.420618657494576,6.21,11.26,-11.26,Jogging
525_118,-290.33,-2.965,-2.9032999999999998,100.0,3.421172037474877,11.704418109999999,4.4870445729901105,5.01,10.5,-10.5,870.7699999999999,7.89,8.707699999999999,100.0,6.9061559285900875,47.69498971000001,11.113911507655619,19.57,19.57,-2.49,-227.82000000000002,-1.555,-2.2782,100.0,2.8877681278108183,8.33920476,3.6782332715585078,1.54,11.88,-11.88,Jogging
525_119,-318.05,-3.35,-3.1805000000000003,100.0,4.352459390965066,18.943902749999996,5.390684835899795,6.4,12.76,-12.76,808.09,7.09,8.0809,100.0,7.016541469271026,49.23185419000001,10.701999766398801,19.53,19.53,-4.21,-250.19,-1.705,-2.5019,100.0,3.0954753092215093,9.581967389999997,3.9801345454645123,2.22,13.44,-13.44,Jogging
525_120,-582.2099999999999,-3.95,-5.822099999999999,100.0,6.7043460971223725,44.94825658999999,8.879476617458938,4.86,19.23,-19.23,550.91,4.25,5.5091,100.0,6.132947593938824,37.613046190000006,8.243981380376837,19.46,19.46,-4.99,-356.14000000000004,-2.53,-3.5614000000000003,100.0,5.368080852595274,28.816292040000004,6.442038652476403,10.04,14.44,-14.44,Jogging
525_121,487.01,4.37,4.8701,100.0,3.8116541015679792,14.528706989999998,6.184382022482117,15.7,15.7,-2.37,753.0800000000002,6.835,7.530800000000002,100.0,3.1522530609073884,9.936699359999999,8.163923566521184,16.04,16.04,1.08,11.563676909999998,-0.29964766,0.11563676909999998,100.0,4.697168621771846,22.06339306135802,4.698591802202646,11.264028,11.264028,-8.853226,Upstairs
525_122,158.75000000000003,1.32,1.5875000000000004,100.0,1.9167537009224738,3.6739447500000004,2.488795089998371,8.47,8.47,-3.15,-997.9399999999998,-9.04,-9.979399999999998,100.0,3.6745380172206685,13.502229640000001,10.6344089633604,-2.87,19.61,-19.61,116.985165718,0.7218784,1.16985165718,100.0,2.2203956642052396,4.930156905621427,2.509723053531648,8.390134,8.390134,-2.8330324,Downstairs
